row,space_group,split,split_id
366956,15,train,0
366957,14,train,0
366958,14,train,0
366959,15,train,0
366960,2,train,0
366961,15,train,0
366962,4,train,0
366963,4,train,0
366964,147,val,1
366965,58,train,0
366966,62,val,1
366967,62,train,0
366968,63,train,0
366969,15,train,0
366970,68,train,0
366971,68,train,0
366972,11,test,2
366973,15,train,0
366974,14,train,0
366975,14,train,0
366976,14,train,0
366977,14,train,0
366978,14,train,0
366979,14,val,1
366980,14,test,2
366981,60,train,0
366982,15,train,0
366983,51,train,0
366984,15,test,2
366985,15,train,0
366986,13,test,2
366987,61,train,0
366988,15,train,0
366989,87,train,0
366990,14,train,0
366991,9,train,0
366992,9,train,0
366993,141,train,0
366994,2,train,0
366995,2,train,0
366996,13,train,0
366997,14,test,2
366998,14,train,0
366999,15,train,0
367000,2,test,2
367001,14,train,0
367002,19,train,0
367003,4,train,0
367004,19,train,0
367005,14,train,0
367006,2,train,0
367007,2,val,1
367008,2,train,0
367009,4,train,0
367010,2,test,2
367011,2,train,0
367012,20,train,0
367013,2,train,0
367014,14,train,0
367015,19,train,0
367016,14,val,1
367017,19,train,0
367018,2,val,1
367019,2,test,2
367020,2,train,0
367021,147,test,2
367022,148,val,1
367023,5,train,0
367024,14,train,0
367025,64,train,0
367026,64,train,0
367027,64,train,0
367028,15,train,0
367029,1,train,0
367030,1,train,0
367031,14,val,1
367032,14,train,0
367033,14,train,0
367034,4,train,0
367035,2,train,0
367036,19,train,0
367037,19,train,0
367038,61,train,0
367039,14,train,0
367040,142,train,0
367041,43,test,2
367042,2,train,0
367043,15,train,0
367044,15,train,0
367045,14,train,0
367046,14,test,2
367047,14,train,0
367048,14,train,0
367049,4,train,0
367050,4,train,0
367051,9,train,0
367052,9,train,0
367053,2,train,0
367054,9,train,0
367055,14,train,0
367056,2,train,0
367057,15,test,2
367058,14,train,0
367059,19,train,0
367060,15,test,2
367061,14,train,0
367062,15,train,0
367063,14,train,0
367064,2,train,0
367065,2,train,0
367066,14,train,0
367067,14,test,2
367068,14,train,0
367069,14,train,0
367070,1,train,0
367071,2,train,0
367072,14,val,1
367073,19,train,0
367074,2,test,2
367075,14,train,0
367076,14,test,2
367077,15,test,2
367078,14,train,0
367079,176,train,0
367080,13,train,0
367081,14,train,0
367082,14,train,0
367083,14,train,0
367084,61,train,0
367085,4,train,0
367086,1,train,0
367087,4,train,0
367088,2,val,1
367089,14,train,0
367090,14,val,1
367091,4,train,0
367092,2,train,0
367093,2,train,0
367094,14,train,0
367095,148,test,2
367096,15,test,2
367097,5,val,1
367098,5,train,0
367099,5,train,0
367100,5,train,0
367101,2,train,0
367102,14,test,2
367103,14,train,0
367104,14,train,0
367105,14,train,0
367106,148,train,0
367107,2,test,2
367108,33,train,0
367109,61,val,1
367110,9,train,0
367111,14,train,0
367112,15,train,0
367113,15,train,0
367114,19,train,0
367115,9,test,2
367116,62,train,0
367117,14,train,0
367118,14,train,0
367119,14,train,0
367120,5,train,0
367121,15,train,0
367122,19,train,0
367123,14,train,0
367124,19,val,1
367125,2,train,0
367126,204,val,1
367127,204,test,2
367128,15,val,1
367129,18,test,2
367130,5,train,0
367131,22,train,0
367132,217,train,0
367133,1,train,0
367134,1,train,0
367135,4,val,1
367136,15,train,0
367137,14,train,0
367138,14,train,0
367139,43,train,0
367140,43,train,0
367141,15,test,2
367142,14,train,0
367143,14,train,0
367144,14,train,0
367145,14,test,2
367146,14,train,0
367147,14,train,0
367148,2,test,2
367149,41,train,0
367150,179,train,0
367151,126,train,0
367152,126,train,0
367153,2,test,2
367154,33,test,2
367155,45,train,0
367156,19,val,1
367157,4,train,0
367158,15,test,2
367159,14,train,0
367160,7,val,1
367161,19,train,0
367162,148,train,0
367163,46,train,0
367164,46,train,0
367165,46,train,0
367166,46,train,0
367167,46,test,2
367168,46,train,0
367169,46,train,0
367170,46,train,0
367171,46,test,2
367172,14,test,2
367173,14,train,0
367174,14,train,0
367175,14,train,0
367176,4,train,0
367177,4,train,0
367178,4,train,0
367179,2,train,0
367180,2,train,0
367181,2,train,0
367182,14,train,0
367183,2,train,0
367184,4,train,0
367185,88,train,0
367186,19,train,0
367187,14,test,2
367188,7,train,0
367189,4,train,0
367190,14,train,0
367191,61,test,2
367192,14,train,0
367193,15,val,1
367194,2,train,0
367195,2,val,1
367196,14,train,0
367197,2,train,0
367198,14,train,0
367199,2,train,0
367200,2,train,0
367201,2,train,0
367202,19,train,0
367203,2,train,0
367204,15,train,0
367205,2,train,0
367206,14,train,0
367207,19,val,1
367208,19,train,0
367209,19,train,0
367210,2,train,0
367211,29,train,0
367212,33,test,2
367213,33,train,0
367214,14,train,0
367215,1,train,0
367216,2,val,1
367217,2,train,0
367218,14,train,0
367219,2,train,0
367220,14,train,0
367221,2,val,1
367222,2,train,0
367223,2,train,0
367224,2,train,0
367225,2,train,0
367226,2,train,0
367227,2,test,2
367228,19,train,0
367229,19,train,0
367230,2,train,0
367231,29,train,0
367232,146,train,0
367233,143,train,0
367234,143,train,0
367235,143,train,0
367236,210,val,1
367237,19,train,0
367238,14,train,0
367239,14,train,0
367240,62,train,0
367241,14,train,0
367242,14,train,0
367243,4,val,1
367244,4,train,0
367245,19,test,2
367246,5,train,0
367247,19,train,0
367248,4,train,0
367249,4,train,0
367250,19,test,2
367251,14,train,0
367252,19,test,2
367253,1,train,0
367254,4,train,0
367255,4,train,0
367256,2,train,0
367257,14,train,0
367258,15,train,0
367259,2,train,0
367260,14,train,0
367261,14,train,0
367262,14,train,0
367263,2,train,0
367264,2,train,0
367265,61,train,0
367266,14,train,0
367267,12,train,0
367268,60,test,2
367269,2,train,0
367270,14,train,0
367271,14,val,1
367272,12,test,2
367273,2,train,0
367274,61,train,0
367275,14,train,0
367276,4,train,0
367277,14,train,0
367278,2,train,0
367279,14,test,2
367280,19,train,0
367281,19,test,2
367282,9,train,0
367283,14,train,0
367284,19,train,0
367285,4,train,0
367286,11,train,0
367287,14,train,0
367288,60,train,0
367289,2,train,0
367290,2,train,0
367291,14,train,0
367292,61,train,0
367293,2,train,0
367294,2,train,0
367295,14,train,0
367296,2,test,2
367297,2,val,1
367298,14,train,0
367299,9,val,1
367300,4,train,0
367301,4,train,0
367302,4,train,0
367303,61,val,1
367304,2,test,2
367305,61,train,0
367306,14,train,0
367307,14,train,0
367308,19,train,0
367309,14,train,0
367310,61,train,0
367311,15,train,0
367312,19,train,0
367313,14,train,0
367314,2,train,0
367315,61,train,0
367316,14,train,0
367317,4,val,1
367318,2,train,0
367319,2,train,0
367320,2,test,2
367321,14,train,0
367322,138,test,2
367323,2,train,0
367324,14,train,0
367325,2,train,0
367326,2,train,0
367327,14,train,0
367328,14,train,0
367329,14,train,0
367330,14,train,0
367331,14,train,0
367332,14,train,0
367333,14,test,2
367334,14,train,0
367335,14,val,1
367336,14,train,0
367337,2,train,0
367338,15,train,0
367339,14,train,0
367340,61,val,1
367341,14,train,0
367342,61,train,0
367343,19,train,0
367344,19,train,0
367345,19,test,2
367346,4,train,0
367347,19,train,0
367348,19,val,1
367349,14,train,0
367350,9,train,0
367351,2,train,0
367352,2,train,0
367353,14,train,0
367354,14,train,0
367355,2,train,0
367356,7,train,0
367357,14,train,0
367358,61,train,0
367359,2,train,0
367360,14,val,1
367361,14,train,0
367362,2,train,0
367363,14,train,0
367364,14,train,0
367365,2,val,1
367366,14,train,0
367367,2,train,0
367368,2,test,2
367369,2,train,0
367370,14,train,0
367371,18,test,2
367372,2,train,0
367373,2,train,0
367374,14,train,0
367375,2,train,0
367376,2,train,0
367377,70,train,0
367378,15,train,0
367379,14,test,2
367380,2,test,2
367381,4,train,0
367382,14,train,0
367383,14,val,1
367384,2,test,2
367385,138,train,0
367386,2,test,2
367387,2,train,0
367388,61,test,2
367389,2,train,0
367390,2,train,0
367391,2,test,2
367392,14,train,0
367393,2,train,0
367394,2,train,0
367395,2,train,0
367396,14,train,0
367397,14,test,2
367398,14,test,2
367399,14,train,0
367400,14,train,0
367401,14,train,0
367402,14,train,0
367403,14,train,0
367404,2,train,0
367405,2,test,2
367406,2,train,0
367407,2,train,0
367408,14,test,2
367409,14,val,1
367410,14,val,1
367411,2,train,0
367412,14,train,0
367413,14,train,0
367414,14,val,1
367415,2,train,0
367416,14,train,0
367417,19,train,0
367418,19,val,1
367419,19,train,0
367420,2,train,0
367421,2,train,0
367422,19,train,0
367423,2,train,0
367424,15,test,2
367425,2,val,1
367426,2,train,0
367427,2,val,1
367428,14,train,0
367429,2,train,0
367430,2,train,0
367431,14,train,0
367432,14,train,0
367433,74,train,0
367434,2,train,0
367435,14,train,0
367436,4,train,0
367437,2,test,2
367438,14,train,0
367439,2,train,0
367440,73,train,0
367441,2,val,1
367442,2,train,0
367443,150,train,0
367444,167,train,0
367445,52,train,0
367446,73,train,0
367447,15,train,0
367448,14,train,0
367449,14,train,0
367450,2,train,0
367451,14,train,0
367452,2,train,0
367453,1,test,2
367454,14,train,0
367455,2,train,0
367456,14,train,0
367457,2,train,0
367458,148,train,0
367459,15,test,2
367460,61,train,0
367461,14,train,0
367462,19,train,0
367463,4,train,0
367464,2,train,0
367465,85,train,0
367466,217,train,0
367467,229,train,0
367468,4,train,0
367469,62,train,0
367470,148,train,0
367471,205,train,0
367472,225,val,1
367473,216,train,0
367474,225,train,0
367475,205,train,0
367476,216,train,0
367477,2,train,0
367478,2,train,0
367479,2,train,0
367480,29,train,0
367481,14,train,0
367482,7,train,0
367483,14,test,2
367484,61,train,0
367485,2,test,2
367486,14,train,0
367487,14,test,2
367488,7,train,0
367489,166,train,0
367490,2,train,0
367491,2,val,1
367492,2,train,0
367493,2,val,1
367494,217,test,2
367495,217,train,0
367496,14,train,0
367497,2,train,0
367498,2,train,0
367499,2,test,2
367500,60,train,0
367501,14,train,0
367502,14,train,0
367503,14,train,0
367504,14,train,0
367505,148,train,0
367506,148,train,0
367507,14,train,0
367508,14,train,0
367509,14,train,0
367510,14,train,0
367511,14,train,0
367512,18,train,0
367513,2,train,0
367514,14,val,1
367515,4,train,0
367516,2,train,0
367517,14,train,0
367518,2,train,0
367519,14,train,0
367520,14,train,0
367521,61,train,0
367522,15,train,0
367523,14,train,0
367524,170,train,0
367525,2,train,0
367526,14,train,0
367527,14,train,0
367528,15,train,0
367529,14,train,0
367530,2,train,0
367531,2,train,0
367532,62,train,0
367533,2,train,0
367534,29,train,0
367535,2,train,0
367536,159,val,1
367537,15,train,0
367538,15,train,0
367539,14,val,1
367540,2,train,0
367541,14,train,0
367542,2,test,2
367543,4,train,0
367544,2,train,0
367545,2,train,0
367546,2,train,0
367547,15,train,0
367548,2,val,1
367549,2,train,0
367550,14,train,0
367551,14,train,0
367552,19,train,0
367553,15,train,0
367554,19,train,0
367555,15,train,0
367556,15,train,0
367557,14,val,1
367558,19,train,0
367559,2,train,0
367560,14,train,0
367561,2,train,0
367562,43,test,2
367563,33,train,0
367564,85,train,0
367565,2,train,0
367566,2,train,0
367567,2,train,0
367568,2,train,0
367569,14,train,0
367570,2,train,0
367571,2,train,0
367572,2,train,0
367573,14,train,0
367574,13,train,0
367575,2,train,0
367576,14,test,2
367577,61,train,0
367578,14,val,1
367579,14,train,0
367580,14,train,0
367581,14,test,2
367582,14,test,2
367583,14,train,0
367584,14,val,1
367585,14,train,0
367586,2,train,0
367587,2,train,0
367588,19,train,0
367589,14,train,0
367590,14,train,0
367591,14,train,0
367592,4,train,0
367593,2,test,2
367594,14,train,0
367595,2,train,0
367596,146,train,0
367597,146,train,0
367598,146,test,2
367599,2,train,0
367600,2,train,0
367601,14,train,0
367602,2,train,0
367603,2,train,0
367604,12,train,0
367605,14,train,0
367606,19,train,0
367607,4,train,0
367608,1,train,0
367609,2,train,0
367610,2,train,0
367611,14,train,0
367612,15,test,2
367613,14,val,1
367614,12,val,1
367615,12,train,0
367616,12,train,0
367617,12,train,0
367618,12,train,0
367619,12,train,0
367620,2,train,0
367621,2,train,0
367622,7,train,0
367623,14,train,0
367624,2,train,0
367625,14,test,2
367626,4,train,0
367627,19,test,2
367628,19,train,0
367629,19,train,0
367630,2,train,0
367631,14,train,0
367632,14,train,0
367633,14,train,0
367634,14,train,0
367635,14,train,0
367636,2,train,0
367637,14,train,0
367638,14,train,0
367639,14,train,0
367640,2,train,0
367641,14,train,0
367642,4,train,0
367643,1,train,0
367644,179,train,0
367645,179,train,0
367646,15,train,0
367647,2,train,0
367648,4,train,0
367649,4,train,0
367650,92,train,0
367651,2,test,2
367652,196,train,0
367653,196,train,0
367654,52,val,1
367655,19,test,2
367656,14,train,0
367657,14,train,0
367658,59,train,0
367659,61,test,2
367660,19,test,2
367661,1,val,1
367662,19,train,0
367663,2,train,0
367664,2,train,0
367665,2,train,0
367666,19,train,0
367667,19,train,0
367668,19,train,0
367669,14,train,0
367670,4,train,0
367671,4,train,0
367672,2,train,0
367673,2,train,0
367674,2,train,0
367675,2,test,2
367676,2,train,0
367677,2,train,0
367678,19,train,0
367679,2,train,0
367680,190,train,0
367681,14,val,1
367682,60,train,0
367683,14,test,2
367684,14,train,0
367685,19,train,0
367686,4,train,0
367687,19,val,1
367688,220,test,2
367689,220,train,0
367690,33,train,0
367691,2,train,0
367692,2,train,0
367693,2,train,0
367694,5,train,0
367695,15,train,0
367696,166,train,0
367697,19,val,1
367698,4,train,0
367699,4,train,0
367700,2,train,0
367701,14,val,1
367702,14,train,0
367703,14,train,0
367704,14,train,0
367705,61,val,1
367706,148,train,0
367707,148,train,0
367708,12,test,2
367709,14,train,0
367710,88,train,0
367711,19,train,0
367712,4,train,0
367713,4,train,0
367714,19,test,2
367715,225,train,0
367716,225,train,0
367717,145,train,0
367718,5,train,0
367719,2,train,0
367720,15,train,0
367721,2,test,2
367722,14,train,0
367723,14,val,1
367724,19,test,2
367725,2,train,0
367726,2,test,2
367727,148,train,0
367728,14,train,0
367729,15,train,0
367730,14,train,0
367731,20,train,0
367732,14,val,1
367733,2,train,0
367734,2,train,0
367735,2,train,0
367736,14,train,0
367737,2,train,0
367738,86,train,0
367739,152,train,0
367740,154,train,0
367741,152,val,1
367742,154,train,0
367743,14,train,0
367744,61,train,0
367745,61,train,0
367746,61,val,1
367747,61,train,0
367748,61,train,0
367749,61,train,0
367750,61,train,0
367751,15,train,0
367752,2,train,0
367753,14,train,0
367754,2,train,0
367755,61,train,0
367756,2,train,0
367757,4,test,2
367758,19,train,0
367759,14,val,1
367760,14,train,0
367761,15,train,0
367762,14,val,1
367763,2,train,0
367764,2,train,0
367765,2,train,0
367766,56,train,0
367767,155,train,0
367768,155,train,0
367769,126,train,0
367770,15,train,0
367771,142,train,0
367772,14,train,0
367773,2,train,0
367774,62,train,0
367775,62,train,0
367776,62,val,1
367777,62,train,0
367778,51,val,1
367779,14,train,0
367780,15,train,0
367781,61,test,2
367782,2,test,2
367783,61,train,0
367784,14,train,0
367785,14,train,0
367786,192,val,1
367787,14,train,0
367788,61,train,0
367789,60,train,0
367790,29,train,0
367791,56,train,0
367792,11,train,0
367793,15,train,0
367794,19,test,2
367795,61,train,0
367796,14,train,0
367797,14,train,0
367798,14,train,0
367799,15,train,0
367800,14,train,0
367801,14,train,0
367802,2,train,0
367803,2,test,2
367804,4,train,0
367805,14,train,0
367806,2,test,2
367807,2,train,0
367808,33,train,0
367809,2,train,0
367810,2,train,0
367811,15,train,0
367812,15,train,0
367813,113,train,0
367814,113,train,0
367815,113,train,0
367816,113,train,0
367817,14,train,0
367818,14,train,0
367819,2,train,0
367820,14,train,0
367821,19,test,2
367822,14,train,0
367823,15,test,2
367824,2,val,1
367825,20,val,1
367826,2,train,0
367827,14,train,0
367828,14,train,0
367829,15,train,0
367830,61,train,0
367831,14,train,0
367832,14,train,0
367833,15,train,0
367834,61,train,0
367835,61,train,0
367836,14,test,2
367837,12,train,0
367838,14,train,0
367839,61,train,0
367840,2,train,0
367841,14,train,0
367842,2,train,0
367843,4,train,0
367844,61,test,2
367845,4,train,0
367846,15,train,0
367847,61,train,0
367848,14,train,0
367849,14,train,0
367850,14,train,0
367851,14,train,0
367852,14,train,0
367853,14,train,0
367854,14,val,1
367855,14,train,0
367856,14,train,0
367857,14,train,0
367858,61,train,0
367859,2,val,1
367860,14,train,0
367861,2,train,0
367862,19,train,0
367863,19,val,1
367864,14,train,0
367865,14,train,0
367866,2,test,2
367867,2,val,1
367868,15,train,0
367869,2,train,0
367870,76,train,0
367871,14,train,0
367872,78,train,0
367873,14,train,0
367874,14,train,0
367875,14,train,0
367876,14,train,0
367877,14,train,0
367878,148,train,0
367879,14,train,0
367880,14,test,2
367881,33,train,0
367882,14,train,0
367883,14,train,0
367884,14,train,0
367885,61,train,0
367886,61,train,0
367887,14,test,2
367888,14,train,0
367889,2,train,0
367890,15,train,0
367891,14,train,0
367892,15,train,0
367893,14,train,0
367894,14,train,0
367895,14,train,0
367896,61,train,0
367897,61,train,0
367898,14,train,0
367899,2,train,0
367900,33,train,0
367901,2,train,0
367902,14,train,0
367903,85,train,0
367904,2,train,0
367905,14,test,2
367906,14,train,0
367907,14,train,0
367908,19,train,0
367909,62,train,0
367910,2,train,0
367911,33,train,0
367912,14,train,0
367913,212,train,0
367914,176,train,0
367915,19,train,0
367916,14,train,0
367917,14,test,2
367918,61,train,0
367919,15,train,0
367920,14,train,0
367921,5,train,0
367922,14,train,0
367923,2,train,0
367924,14,train,0
367925,14,train,0
367926,14,test,2
367927,15,train,0
367928,2,test,2
367929,2,val,1
367930,14,train,0
367931,2,train,0
367932,9,train,0
367933,15,train,0
367934,2,train,0
367935,33,train,0
367936,2,train,0
367937,14,train,0
367938,4,train,0
367939,14,train,0
367940,2,train,0
367941,14,train,0
367942,14,val,1
367943,2,test,2
367944,2,train,0
367945,2,test,2
367946,88,train,0
367947,88,train,0
367948,88,train,0
367949,88,train,0
367950,14,train,0
367951,2,train,0
367952,2,test,2
367953,14,train,0
367954,88,train,0
367955,15,train,0
367956,14,train,0
367957,14,train,0
367958,14,train,0
367959,14,train,0
367960,4,train,0
367961,19,train,0
367962,14,train,0
367963,166,train,0
367964,15,train,0
367965,2,train,0
367966,4,train,0
367967,14,train,0
367968,2,train,0
367969,14,train,0
367970,2,train,0
367971,2,train,0
367972,14,train,0
367973,2,train,0
367974,19,train,0
367975,18,train,0
367976,19,train,0
367977,61,train,0
367978,2,test,2
367979,2,train,0
367980,61,val,1
367981,94,train,0
367982,2,train,0
367983,14,train,0
367984,2,train,0
367985,14,train,0
367986,2,val,1
367987,14,train,0
367988,14,train,0
367989,29,test,2
367990,62,train,0
367991,19,train,0
367992,63,train,0
367993,62,train,0
367994,62,train,0
367995,14,train,0
367996,33,train,0
367997,130,val,1
367998,15,train,0
367999,2,train,0
368000,14,train,0
368001,2,val,1
368002,15,train,0
368003,9,train,0
368004,14,train,0
368005,134,train,0
368006,141,train,0
368007,141,train,0
368008,134,train,0
368009,141,train,0
368010,14,test,2
368011,14,train,0
368012,14,val,1
368013,14,train,0
368014,14,train,0
368015,2,test,2
368016,14,train,0
368017,2,test,2
368018,14,test,2
368019,14,train,0
368020,14,train,0
368021,14,test,2
368022,2,train,0
368023,2,test,2
368024,2,val,1
368025,2,train,0
368026,61,train,0
368027,14,train,0
368028,14,train,0
368029,14,test,2
368030,2,val,1
368031,2,train,0
368032,61,train,0
368033,14,val,1
368034,2,train,0
368035,2,train,0
368036,2,train,0
368037,14,test,2
368038,19,train,0
368039,60,train,0
368040,2,train,0
368041,4,train,0
368042,19,train,0
368043,4,train,0
368044,4,val,1
368045,2,train,0
368046,14,val,1
368047,15,train,0
368048,15,test,2
368049,15,train,0
368050,15,train,0
368051,33,train,0
368052,14,train,0
368053,76,val,1
368054,76,train,0
368055,4,val,1
368056,4,train,0
368057,4,train,0
368058,221,train,0
368059,221,train,0
368060,29,val,1
368061,33,train,0
368062,14,train,0
368063,14,train,0
368064,2,train,0
368065,61,train,0
368066,14,train,0
368067,19,test,2
368068,14,test,2
368069,2,train,0
368070,15,train,0
368071,14,train,0
368072,2,train,0
368073,14,train,0
368074,14,train,0
368075,14,train,0
368076,14,val,1
368077,2,train,0
368078,15,train,0
368079,15,train,0
368080,43,train,0
368081,60,train,0
368082,96,train,0
368083,128,train,0
368084,139,train,0
368085,14,train,0
368086,14,train,0
368087,61,train,0
368088,2,train,0
368089,14,train,0
368090,14,train,0
368091,14,train,0
368092,14,train,0
368093,2,train,0
368094,14,train,0
368095,2,train,0
368096,2,train,0
368097,2,train,0
368098,9,train,0
368099,2,train,0
368100,2,val,1
368101,14,train,0
368102,14,train,0
368103,14,train,0
368104,14,train,0
368105,14,val,1
368106,14,train,0
368107,14,train,0
368108,2,test,2
368109,2,train,0
368110,14,val,1
368111,19,train,0
368112,2,train,0
368113,4,train,0
368114,19,test,2
368115,61,test,2
368116,14,train,0
368117,2,val,1
368118,19,train,0
368119,19,train,0
368120,2,train,0
368121,14,train,0
368122,36,train,0
368123,146,test,2
368124,146,train,0
368125,146,val,1
368126,96,train,0
368127,5,train,0
368128,14,train,0
368129,14,val,1
368130,4,train,0
368131,14,val,1
368132,4,train,0
368133,14,train,0
368134,14,val,1
368135,14,train,0
368136,14,train,0
368137,14,train,0
368138,2,train,0
368139,14,train,0
368140,72,test,2
368141,14,train,0
368142,9,train,0
368143,14,train,0
368144,14,train,0
368145,2,train,0
368146,148,train,0
368147,61,train,0
368148,2,train,0
368149,2,train,0
368150,2,test,2
368151,2,val,1
368152,2,train,0
368153,2,train,0
368154,2,val,1
368155,2,train,0
368156,14,train,0
368157,15,train,0
368158,2,val,1
368159,14,train,0
368160,14,train,0
368161,61,train,0
368162,2,train,0
368163,18,train,0
368164,18,train,0
368165,14,train,0
368166,14,train,0
368167,92,train,0
368168,19,train,0
368169,41,val,1
368170,2,val,1
368171,14,test,2
368172,2,train,0
368173,4,train,0
368174,14,train,0
368175,14,train,0
368176,19,train,0
368177,61,train,0
368178,2,train,0
368179,14,train,0
368180,2,train,0
368181,2,train,0
368182,14,train,0
368183,2,train,0
368184,13,train,0
368185,61,train,0
368186,14,train,0
368187,4,train,0
368188,14,train,0
368189,14,train,0
368190,14,train,0
368191,14,train,0
368192,14,train,0
368193,2,train,0
368194,4,train,0
368195,2,val,1
368196,15,train,0
368197,14,train,0
368198,2,train,0
368199,2,test,2
368200,14,train,0
368201,19,train,0
368202,19,train,0
368203,61,train,0
368204,19,val,1
368205,61,train,0
368206,19,train,0
368207,14,val,1
368208,14,train,0
368209,2,train,0
368210,155,train,0
368211,14,train,0
368212,43,test,2
368213,15,train,0
368214,2,train,0
368215,2,train,0
368216,15,train,0
368217,63,train,0
368218,14,test,2
368219,61,test,2
368220,2,train,0
368221,2,train,0
368222,14,train,0
368223,14,train,0
368224,2,train,0
368225,2,train,0
368226,14,train,0
368227,15,train,0
368228,14,test,2
368229,14,train,0
368230,5,train,0
368231,2,train,0
368232,33,train,0
368233,2,test,2
368234,2,train,0
368235,2,train,0
368236,2,train,0
368237,19,val,1
368238,2,val,1
368239,2,train,0
368240,2,train,0
368241,8,train,0
368242,14,train,0
368243,14,train,0
368244,14,train,0
368245,14,train,0
368246,2,train,0
368247,2,test,2
368248,2,train,0
368249,14,train,0
368250,19,train,0
368251,14,train,0
368252,15,val,1
368253,2,train,0
368254,14,train,0
368255,15,train,0
368256,14,train,0
368257,14,val,1
368258,14,train,0
368259,4,val,1
368260,4,train,0
368261,15,train,0
368262,2,train,0
368263,19,train,0
368264,87,train,0
368265,2,val,1
368266,15,train,0
368267,14,train,0
368268,60,train,0
368269,29,train,0
368270,2,train,0
368271,14,train,0
368272,15,train,0
368273,61,train,0
368274,2,val,1
368275,14,train,0
368276,2,train,0
368277,2,train,0
368278,2,train,0
368279,2,val,1
368280,2,train,0
368281,2,train,0
368282,2,train,0
368283,15,val,1
368284,96,train,0
368285,14,train,0
368286,56,train,0
368287,14,train,0
368288,2,train,0
368289,15,train,0
368290,2,train,0
368291,2,train,0
368292,14,train,0
368293,2,train,0
368294,14,train,0
368295,4,train,0
368296,2,train,0
368297,88,train,0
368298,163,train,0
368299,207,train,0
368300,207,train,0
368301,14,train,0
368302,14,train,0
368303,43,train,0
368304,4,train,0
368305,19,train,0
368306,15,train,0
368307,15,train,0
368308,15,train,0
368309,14,train,0
368310,14,train,0
368311,15,train,0
368312,2,train,0
368313,15,test,2
368314,165,val,1
368315,4,train,0
368316,60,train,0
368317,2,val,1
368318,205,train,0
368319,2,val,1
368320,2,train,0
368321,2,val,1
368322,15,train,0
368323,19,val,1
368324,7,train,0
368325,2,train,0
368326,2,train,0
368327,2,train,0
368328,165,train,0
368329,14,val,1
368330,14,train,0
368331,14,train,0
368332,14,test,2
368333,2,val,1
368334,14,train,0
368335,2,train,0
368336,2,train,0
368337,14,train,0
368338,14,train,0
368339,14,train,0
368340,2,train,0
368341,2,test,2
368342,2,val,1
368343,14,train,0
368344,14,train,0
368345,14,train,0
368346,15,train,0
368347,14,train,0
368348,2,test,2
368349,20,val,1
368350,4,train,0
368351,14,train,0
368352,14,train,0
368353,4,train,0
368354,2,train,0
368355,14,train,0
368356,14,train,0
368357,14,test,2
368358,2,train,0
368359,154,train,0
368360,19,val,1
368361,2,train,0
368362,2,val,1
368363,14,train,0
368364,129,train,0
368365,14,train,0
368366,19,train,0
368367,14,train,0
368368,14,train,0
368369,14,train,0
368370,2,train,0
368371,163,train,0
368372,207,train,0
368373,207,train,0
368374,14,train,0
368375,14,train,0
368376,43,train,0
368377,88,val,1
368378,2,train,0
368379,2,train,0
368380,2,train,0
368381,14,train,0
368382,15,train,0
368383,2,train,0
368384,205,train,0
368385,60,train,0
368386,15,train,0
368387,61,train,0
368388,2,train,0
368389,14,train,0
368390,2,train,0
368391,29,val,1
368392,2,train,0
368393,14,train,0
368394,14,train,0
368395,15,train,0
368396,14,train,0
368397,15,train,0
368398,2,train,0
368399,14,train,0
368400,14,train,0
368401,14,train,0
368402,2,val,1
368403,14,train,0
368404,14,train,0
368405,15,train,0
368406,15,train,0
368407,33,train,0
368408,19,train,0
368409,14,train,0
368410,14,train,0
368411,14,train,0
368412,14,train,0
368413,19,test,2
368414,19,train,0
368415,23,train,0
368416,23,train,0
368417,23,train,0
368418,23,train,0
368419,2,test,2
368420,2,train,0
368421,2,train,0
368422,173,val,1
368423,173,train,0
368424,2,train,0
368425,14,train,0
368426,14,val,1
368427,2,test,2
368428,14,train,0
368429,4,train,0
368430,15,train,0
368431,4,test,2
368432,122,train,0
368433,14,train,0
368434,2,train,0
368435,2,test,2
368436,61,train,0
368437,61,train,0
368438,61,train,0
368439,2,train,0
368440,14,train,0
368441,2,train,0
368442,15,train,0
368443,14,test,2
368444,61,train,0
368445,14,train,0
368446,4,test,2
368447,62,train,0
368448,34,train,0
368449,19,train,0
368450,14,train,0
368451,14,val,1
368452,19,train,0
368453,20,train,0
368454,14,train,0
368455,86,train,0
368456,2,test,2
368457,2,test,2
368458,2,train,0
368459,176,train,0
368460,14,train,0
368461,14,train,0
368462,62,train,0
368463,14,train,0
368464,14,train,0
368465,2,train,0
368466,14,train,0
368467,14,val,1
368468,11,train,0
368469,4,test,2
368470,19,train,0
368471,14,test,2
368472,14,val,1
368473,14,train,0
368474,14,train,0
368475,14,train,0
368476,61,train,0
368477,14,test,2
368478,2,test,2
368479,33,train,0
368480,74,train,0
368481,70,train,0
368482,4,train,0
368483,19,val,1
368484,19,train,0
368485,4,test,2
368486,4,train,0
368487,4,train,0
368488,4,train,0
368489,19,train,0
368490,19,train,0
368491,19,train,0
368492,15,train,0
368493,2,test,2
368494,154,train,0
368495,19,test,2
368496,19,val,1
368497,19,train,0
368498,19,train,0
368499,4,train,0
368500,4,train,0
368501,4,train,0
368502,14,train,0
368503,2,test,2
368504,33,train,0
368505,2,train,0
368506,4,train,0
368507,62,train,0
368508,61,train,0
368509,14,train,0
