ID,space_group
7100245,14
7100246,2
7100247,118
7100248,118
7100249,148
7100250,148
7100251,2
7100252,14
7100253,2
7100254,61
7100255,61
7100256,2
7100257,14
7100258,2
7100259,2
7100260,14
7100262,2
7100263,14
7100264,176
7100265,14
7100266,7
7100267,19
7100268,14
7100269,2
7100270,14
7100271,33
7100272,15
7100273,2
7100274,15
7100276,2
7100277,19
7100278,19
7100279,2
7100280,14
7100281,2
7100282,5
7100283,2
7100285,2
7100286,2
7100287,2
7100288,2
7100289,2
7100290,15
7100291,2
7100292,2
7100293,14
7100294,61
7100295,14
7100297,14
7100298,14
7100299,2
7100301,14
7100302,15
7100303,14
7100304,14
7100305,15
7100306,2
7100307,14
7100308,15
7100309,14
7100310,14
7100311,2
7100312,2
7100313,2
7100314,15
7100316,19
7100317,14
7100320,15
7100321,14
7100322,2
7100323,15
7100324,61
7100325,96
7100326,14
7100327,58
7100328,136
7100329,2
7100330,15
7100331,62
7100332,14
7100333,14
7100334,2
7100336,2
7100337,19
7100338,14
7100339,148
7100340,14
7100341,2
7100342,2
7100343,2
7100344,2
7100345,2
7100346,14
7100347,70
7100348,57
7100349,2
7100350,2
7100351,14
7100352,14
7100353,14
7100354,2
7100355,2
7100356,2
7100357,170
7100358,2
7100359,2
7100360,2
7100361,2
7100362,19
7100363,19
7100364,4
7100365,19
7100366,5
7100367,14
7100368,20
7100369,2
7100370,19
7100371,19
7100372,5
7100373,14
7100374,15
7100376,14
7100377,15
7100378,2
7100380,14
7100381,2
7100382,15
7100383,2
7100384,4
7100385,167
7100386,14
7100389,15
7100390,14
7100391,61
7100392,14
7100393,61
7100394,14
7100395,61
7100396,15
7100397,14
7100398,14
7100399,14
7100400,14
7100401,2
7100402,2
7100403,2
7100404,148
7100405,148
7100406,2
7100407,14
7100408,14
7100409,14
7100410,15
7100411,14
7100412,19
7100413,2
7100416,2
7100417,14
7100418,2
7100419,2
7100420,29
7100421,14
7100422,19
7100423,12
7100424,13
7100425,14
7100426,2
7100427,14
7100428,4
7100429,2
7100430,14
7100431,15
7100432,1
7100433,2
7100434,62
7100435,14
7100436,2
7100437,145
7100438,15
7100439,2
7100441,2
7100443,14
7100444,14
7100445,2
7100446,14
7100447,12
7100448,14
7100449,14
7100450,43
7100451,14
7100452,2
7100453,12
7100454,14
7100455,14
7100456,5
7100457,5
7100458,14
7100459,19
7100460,2
7100461,2
7100462,2
7100463,14
7100464,203
7100465,203
7100466,203
7100467,15
7100468,14
7100469,14
7100470,4
7100471,2
7100472,14
7100473,19
7100474,4
7100475,14
7100476,14
7100477,14
7100478,11
7100479,14
7100480,14
7100481,19
7100482,14
7100483,14
7100484,14
7100485,14
7100486,15
7100487,14
7100488,19
7100489,14
7100490,14
7100491,14
7100492,14
7100493,2
7100494,14
7100495,61
7100496,15
7100497,14
7100498,9
7100499,33
7100500,61
7100501,72
7100503,2
7100504,14
7100505,66
7100506,74
7100507,148
7100508,15
7100509,2
7100510,14
7100511,19
7100512,1
7100513,18
7100514,45
7100515,19
7100516,18
7100517,19
7100518,4
7100519,2
7100520,4
7100521,2
7100522,14
7100523,19
7100524,19
7100525,19
7100526,19
7100527,14
7100528,143
7100529,14
7100530,62
7100531,43
7100532,2
7100533,14
7100534,2
7100535,14
7100536,14
7100537,15
7100538,14
7100539,14
7100540,2
7100541,82
7100542,60
7100543,147
7100544,14
7100545,2
7100546,2
7100547,14
7100549,14
7100550,14
7100551,96
7100552,2
7100553,209
7100554,2
7100555,14
7100556,15
7100557,2
7100558,2
7100559,14
7100560,31
7100561,2
7100562,14
7100563,2
7100564,2
7100565,14
7100566,14
7100567,43
7100568,19
7100569,14
7100570,14
7100571,36
7100572,41
7100573,2
7100574,154
7100576,15
7100577,2
7100578,2
7100579,2
7100580,2
7100581,15
7100582,15
7100583,15
7100584,2
7100585,138
7100586,138
7100587,14
7100588,14
7100589,4
7100590,15
7100593,14
7100594,14
7100595,14
7100596,14
7100597,14
7100598,15
7100599,15
7100600,15
7100601,4
7100602,2
7100603,2
7100604,2
7100605,2
7100606,2
7100607,61
7100608,161
7100609,205
7100610,81
7100611,1
7100612,1
7100613,14
7100614,15
7100615,2
7100616,2
7100617,61
7100618,1
7100619,19
7100620,88
7100621,14
7100622,14
7100623,14
7100624,2
7100625,2
7100626,2
7100627,61
7100628,14
7100629,225
7100630,225
7100631,225
7100632,225
7100633,225
7100634,225
7100635,61
7100636,18
7100637,190
7100638,190
7100639,190
7100640,29
7100641,14
7100642,2
7100643,148
7100644,14
7100645,2
7100646,2
7100647,2
7100648,2
7100649,14
7100650,14
7100651,14
7100652,14
7100653,2
7100654,2
7100655,15
7100656,2
7100658,29
7100659,19
7100660,2
7100661,2
7100662,4
7100663,14
7100664,1
7100665,1
7100666,19
7100667,15
7100668,2
7100669,61
7100670,14
7100671,14
7100672,14
7100673,7
7100674,64
7100675,14
7100676,2
7100677,14
7100678,14
7100679,19
7100680,2
7100681,61
7100682,14
7100683,14
7100684,14
7100685,14
7100686,33
7100687,2
7100688,15
7100689,2
7100690,2
7100691,2
7100692,14
7100693,2
7100694,2
7100695,14
7100696,62
7100697,2
7100698,2
7100700,9
7100701,14
7100703,2
7100705,15
7100706,14
7100707,13
7100708,14
7100709,15
7100710,2
7100711,2
7100713,14
7100714,148
7100715,148
7100716,15
7100717,14
7100718,14
7100720,14
7100721,14
7100722,29
7100723,14
7100724,15
7100725,14
7100726,148
7100727,148
7100728,15
7100729,88
7100730,2
7100731,2
7100732,4
7100733,2
7100734,2
7100735,1
7100736,92
7100737,19
7100738,19
7100739,14
7100740,14
7100741,14
7100742,14
7100743,14
7100744,14
7100745,2
7100746,14
7100747,14
7100748,13
7100749,14
7100750,15
7100751,15
7100752,15
7100753,14
7100754,2
7100755,29
7100756,14
7100757,14
7100758,14
7100759,9
7100760,14
7100762,14
7100763,2
7100764,14
7100765,198
7100766,2
7100767,62
7100768,14
7100769,2
7100770,2
7100771,14
7100772,154
7100773,2
7100774,19
7100775,2
7100776,92
7100777,14
7100778,2
7100779,14
7100780,19
7100781,19
7100782,19
7100783,82
7100784,14
7100785,2
7100786,14
7100787,14
7100788,2
7100789,2
7100790,14
7100792,14
7100793,2
7100794,88
7100795,14
7100796,58
7100797,14
7100798,19
7100799,19
7100800,19
7100801,19
7100802,19
7100803,19
7100804,14
7100805,14
7100806,14
7100807,62
7100808,2
7100809,2
7100810,15
7100811,2
7100812,4
7100813,19
7100814,4
7100816,2
7100817,19
7100818,14
7100819,2
7100820,4
7100821,14
7100822,15
7100823,15
7100824,15
7100825,14
7100826,2
7100827,146
7100828,14
7100829,14
7100830,4
7100831,14
7100832,14
7100833,2
7100834,11
7100836,2
7100837,218
7100838,2
7100839,18
7100840,2
7100842,33
7100843,14
7100844,181
7100845,144
7100846,14
7100847,15
7100848,14
7100849,96
7100850,176
7100851,144
7100852,14
7100853,5
7100855,5
7100856,2
7100857,61
7100858,33
7100859,14
7100860,14
7100861,61
7100862,2
7100863,14
7100864,2
7100865,14
7100866,14
7100867,2
7100868,14
7100869,14
7100870,9
7100871,167
7100872,147
7100873,62
7100874,58
7100875,58
7100876,62
7100877,14
7100878,62
7100879,163
7100880,14
7100881,14
7100882,2
7100883,14
7100884,14
7100885,113
7100886,2
7100887,14
7100888,220
7100889,198
7100890,19
7100891,14
7100892,2
7100893,11
7100894,15
7100895,14
7100896,4
7100897,14
7100898,2
7100901,2
7100902,14
7100903,14
7100904,14
7100905,2
7100906,15
7100907,14
7100908,9
7100909,9
7100910,229
7100911,228
7100912,2
7100913,29
7100914,15
7100915,15
7100916,60
7100917,2
7100918,61
7100919,2
7100920,19
7100921,4
7100922,14
7100923,2
7100924,14
7100925,5
7100929,2
7100930,194
7100931,194
7100932,194
7100933,194
7100934,194
7100935,63
7100936,63
7100937,63
7100938,63
7100939,63
7100940,1
7100941,63
7100942,63
7100943,11
7100944,2
7100945,62
7100946,14
7100947,2
7100948,2
7100949,15
7100950,2
7100951,2
7100952,14
7100953,15
7100955,14
7100956,148
7100957,2
7100958,2
7100959,2
7100960,14
7100961,61
7100962,14
7100963,2
7100964,15
7100965,14
7100966,14
7100967,2
7100968,14
7100969,1
7100970,1
7100971,2
7100972,12
7100973,15
7100974,14
7100975,19
7100976,2
7100977,4
7100978,14
7100979,14
7100980,2
7100981,15
7100982,14
7100983,2
7100984,61
7100985,15
7100986,33
7100987,14
7100988,14
7100989,14
7100990,13
7100991,15
7100992,2
7100993,2
7100994,2
7100995,14
7100996,2
7100997,14
7100998,14
7100999,19
7101000,14
7101001,2
7101003,2
7101004,2
7101005,2
7101006,2
7101007,14
7101008,2
7101010,2
7101011,2
7101012,2
7101015,14
7101016,14
7101017,14
7101018,2
7101019,61
7101020,14
7101021,2
7101022,2
7101023,61
7101024,14
7101025,14
7101026,14
7101027,2
7101028,14
7101029,2
7101030,2
7101031,2
7101032,2
7101033,33
7101034,29
7101036,2
7101037,2
7101038,56
7101039,15
7101040,61
7101041,85
7101042,14
7101043,15
7101044,2
7101045,19
7101046,2
7101047,43
7101048,221
7101049,14
7101050,15
7101051,14
7101052,14
7101053,72
7101054,2
7101055,61
7101056,14
7101057,14
7101058,15
7101059,15
7101060,2
7101061,4
7101062,14
7101063,14
7101064,15
7101065,15
7101066,2
7101067,14
7101068,13
7101069,2
7101070,14
7101071,2
7101072,14
7101073,4
7101074,4
7101075,19
7101076,2
7101077,2
7101078,14
7101079,2
7101080,2
7101081,2
7101082,2
7101083,2
7101084,2
7101085,2
7101086,2
7101087,14
7101088,2
7101089,2
7101090,14
7101091,14
7101092,2
7101093,15
7101094,2
7101095,14
7101096,14
7101097,14
7101098,14
7101099,148
7101100,14
7101101,2
7101102,2
7101103,14
7101104,136
7101105,2
7101106,14
7101107,2
7101108,2
7101109,33
7101110,2
7101111,15
7101112,2
7101113,4
7101114,4
7101115,88
7101116,14
7101117,14
7101118,2
7101119,2
7101120,15
7101122,14
7101123,14
7101124,14
7101125,148
7101126,9
7101127,1
7101128,2
7101129,2
7101130,14
7101131,5
7101132,2
7101133,15
7101134,2
7101135,2
7101136,14
7101137,14
7101138,2
7101139,61
7101140,19
7101141,19
7101142,14
7101143,2
7101144,2
7101145,2
7101146,15
7101147,19
7101149,14
7101150,14
7101151,15
7101152,2
7101153,88
7101154,61
7101155,2
7101156,14
7101157,2
7101158,14
7101159,2
7101160,14
7101161,19
7101162,1
7101163,14
7101164,62
7101165,13
7101166,15
7101167,9
7101168,88
7101169,19
7101170,2
7101171,4
7101172,14
7101173,4
7101174,14
7101175,14
7101176,15
7101177,2
7101178,2
7101179,2
7101180,2
7101181,2
7101182,2
7101183,2
7101184,170
7101185,2
7101186,19
7101187,2
7101188,2
7101189,199
7101190,199
7101191,14
7101192,14
7101193,2
7101194,61
7101195,14
7101196,4
7101197,15
7101198,56
7101199,14
7101200,2
7101201,61
7101202,15
7101203,15
7101204,15
7101205,2
7101206,2
7101207,14
7101208,14
7101209,14
7101210,14
7101211,14
7101212,14
7101213,2
7101214,2
7101215,14
7101217,96
7101218,19
7101219,2
7101220,2
7101221,2
7101222,2
7101223,15
7101224,15
7101225,2
7101226,15
7101227,2
7101228,2
7101229,2
7101230,148
7101231,2
7101234,2
7101235,14
7101236,14
7101237,92
7101238,14
7101239,2
7101240,29
7101241,5
7101242,2
7101243,19
7101244,2
7101245,152
7101246,154
7101247,152
7101248,154
7101249,205
7101250,2
7101251,14
7101252,2
7101253,2
7101254,68
7101255,2
7101256,19
7101257,4
7101258,4
7101259,14
7101260,2
7101261,2
7101262,14
7101263,139
7101268,123
7101271,14
7101272,61
7101273,15
7101274,4
7101275,78
7101276,2
7101277,9
7101278,14
7101279,4
7101280,19
7101281,2
7101282,15
7101283,14
7101284,43
7101285,14
7101288,33
7101289,14
7101290,14
7101291,2
7101292,2
7101293,14
7101294,19
7101295,2
7101296,2
7101298,29
7101299,199
7101300,14
7101302,14
7101303,12
7101304,148
7101305,167
7101306,2
7101307,14
7101308,14
7101309,95
7101310,14
7101311,19
7101312,1
7101313,14
7101314,19
7101315,14
7101316,14
7101317,173
7101318,19
7101319,2
7101320,14
7101321,14
7101322,2
7101323,2
7101324,165
7101325,148
7101326,15
7101327,14
7101328,2
7101329,14
7101330,14
7101331,15
7101332,2
7101334,14
7101335,14
7101336,4
7101337,2
7101338,2
7101339,14
7101340,2
7101342,148
7101343,148
7101344,2
7101345,15
7101346,2
7101347,41
7101348,2
7101349,14
7101350,2
7101351,14
7101352,14
7101353,14
7101354,15
7101355,15
7101356,5
7101357,20
7101360,19
7101361,14
7101362,2
7101363,2
7101364,2
7101365,9
7101366,12
7101367,71
7101368,2
7101369,14
7101370,4
7101371,4
7101372,14
7101373,1
7101374,128
7101375,128
7101376,86
7101377,86
7101378,86
7101379,13
7101380,62
7101381,2
7101382,13
7101383,2
7101384,14
7101385,2
7101386,148
7101388,148
7101389,2
7101390,2
7101391,14
7101392,2
7101393,2
7101395,14
7101396,14
7101397,14
7101398,14
7101399,2
7101400,2
7101401,60
7101402,33
7101403,173
7101404,14
7101405,122
7101406,2
7101407,2
7101408,2
7101409,2
7101410,14
7101411,14
7101412,19
7101413,4
7101414,4
7101415,14
7101416,2
7101417,14
7101418,41
7101419,14
7101420,14
7101421,14
7101422,14
7101423,2
7101424,14
7101425,14
7101426,14
7101427,148
7101428,167
7101429,14
7101430,2
7101431,167
7101432,2
7101433,15
7101434,148
7101435,61
7101436,60
7101437,14
7101438,14
7101439,14
7101440,14
7101441,29
7101442,2
7101443,2
7101444,2
7101445,15
7101446,14
7101447,33
7101448,9
7101449,15
7101450,14
7101451,169
7101452,4
7101453,169
7101454,2
7101455,2
7101456,15
7101457,19
7101458,19
7101459,19
7101460,19
7101461,19
7101462,19
7101463,19
7101464,19
7101465,19
7101466,2
7101467,14
7101468,2
7101469,14
7101470,64
7101471,14
7101472,2
7101473,2
7101474,2
7101475,14
7101476,33
7101477,1
7101478,14
7101479,2
7101480,2
7101481,19
7101482,2
7101483,2
7101485,147
7101486,147
7101487,2
7101488,14
7101489,88
7101490,19
7101491,19
7101492,19
7101493,62
7101494,14
7101495,14
7101496,19
7101497,85
7101498,14
7101499,189
7101500,14
7101501,2
7101502,2
7101503,2
7101505,14
7101509,88
7101510,2
7101511,15
7101512,14
7101513,4
7101514,19
7101515,14
7101516,19
7101517,4
7101518,19
7101519,19
7101520,19
7101521,2
7101522,14
7101523,11
7101524,19
7101525,2
7101527,2
7101528,2
7101529,2
7101530,2
7101531,14
7101532,19
7101533,14
7101534,2
7101537,158
7101538,15
7101539,14
7101540,14
7101541,14
7101542,14
7101543,14
7101544,14
7101545,14
7101546,14
7101547,14
7101548,2
7101549,61
7101550,15
7101551,2
7101552,18
7101553,14
7101554,14
7101555,14
7101556,217
7101557,217
7101558,217
7101559,217
7101560,217
7101561,160
7101562,19
7101563,2
7101564,19
7101565,2
7101566,9
7101567,2
7101568,14
7101569,19
7101570,7
7101571,125
7101572,14
7101573,167
7101574,167
7101575,148
7101576,61
7101577,2
7101578,2
7101579,15
7101580,2
7101581,5
7101582,14
7101583,14
7101584,14
7101585,122
7101586,61
7101588,14
7101589,19
7101590,86
7101591,14
7101592,14
7101593,2
7101594,14
7101595,4
7101596,2
7101597,14
7101598,88
7101599,15
7101600,14
7101601,12
7101602,14
7101603,4
7101604,2
7101605,19
7101606,61
7101607,14
7101608,4
7101609,14
7101610,14
7101611,2
7101613,14
7101614,14
7101615,14
7101616,62
7101617,128
7101618,14
7101619,2
7101620,19
7101621,14
7101622,2
7101623,2
7101624,2
7101625,2
7101626,2
7101628,2
7101629,61
7101630,14
7101631,2
7101632,2
7101634,14
7101635,2
7101636,2
7101637,14
7101638,12
7101639,2
7101640,2
7101641,86
7101642,15
7101644,14
7101645,14
7101646,14
7101647,2
7101648,2
7101649,4
7101650,19
7101651,19
7101652,19
7101653,14
7101655,15
7101656,15
7101657,15
7101658,14
7101659,176
7101660,29
7101661,15
7101662,4
7101663,2
7101664,2
7101665,130
7101666,14
7101667,2
7101668,2
7101669,18
7101670,2
7101671,2
7101672,12
7101673,14
7101674,14
7101675,2
7101676,14
7101677,14
7101679,2
7101680,14
7101681,14
7101682,9
7101683,61
7101684,114
7101685,114
7101686,114
7101687,4
7101688,14
7101689,14
7101690,15
7101691,15
7101692,19
7101693,4
7101694,14
7101695,2
7101696,2
7101697,2
7101698,2
7101699,61
7101700,14
7101701,14
7101702,4
7101703,126
7101705,2
7101706,147
7101707,5
7101708,14
7101709,43
7101710,19
7101711,4
7101712,11
7101713,2
7101714,4
7101715,2
7101716,30
7101717,2
7101718,2
7101719,2
7101720,2
7101721,14
7101722,15
7101723,2
7101726,14
7101728,14
7101729,41
7101730,2
7101731,2
7101732,2
7101733,13
7101734,60
7101735,175
7101736,175
7101737,175
7101740,167
7101741,167
7101742,2
7101743,2
7101744,15
7101745,15
7101746,14
7101747,19
7101748,2
7101749,15
7101750,13
7101751,2
7101752,2
7101753,61
7101754,14
7101755,13
7101756,14
7101758,15
7101759,15
7101760,19
7101761,58
7101762,2
7101763,14
7101764,14
7101765,14
7101768,15
7101769,15
7101770,14
7101771,14
7101772,2
7101773,14
7101774,15
7101775,14
7101776,2
7101777,2
7101778,14
7101779,14
7101780,92
7101781,14
7101782,19
7101783,14
7101784,2
7101785,14
7101786,14
7101787,14
7101788,14
7101789,14
7101790,14
7101791,2
7101792,2
7101793,2
7101794,2
7101795,14
7101796,15
7101797,14
7101798,14
7101799,19
7101800,1
7101801,88
7101802,14
7101805,14
7101807,2
7101808,219
7101809,2
7101810,14
7101811,14
7101812,2
7101813,4
7101814,12
7101815,12
7101816,12
7101817,12
7101818,12
7101819,2
7101820,14
7101821,14
7101822,14
7101823,14
7101824,14
7101825,2
7101826,2
7101827,2
7101828,167
7101829,2
7101830,14
7101831,14
7101832,196
7101833,2
7101834,228
7101835,15
7101836,5
7101837,14
7101838,14
7101839,2
7101840,2
7101841,2
7101842,155
7101844,2
7101845,14
7101846,87
7101847,33
7101848,14
7101849,14
7101850,14
7101851,2
7101852,2
7101853,4
7101854,4
7101855,19
7101856,2
7101857,2
7101858,14
7101859,19
7101861,14
7101862,61
7101863,15
7101864,1
7101865,15
7101866,15
7101867,15
7101868,2
7101869,52
7101870,19
7101871,2
7101872,14
7101873,14
7101874,2
7101875,2
7101876,14
7101877,14
7101878,14
7101879,62
7101880,15
7101881,14
7101882,60
7101883,14
7101884,14
7101885,2
7101886,56
7101887,2
7101888,29
7101889,148
7101890,14
7101891,2
7101892,2
7101893,2
7101894,15
7101895,14
7101896,15
7101897,61
7101898,9
7101899,2
7101900,2
7101901,2
7101902,2
7101903,2
7101904,14
7101905,14
7101906,14
7101907,29
7101908,14
7101909,14
7101910,4
7101911,14
7101912,14
7101913,14
7101914,14
7101915,14
7101916,14
7101917,14
7101918,14
7101919,14
7101920,14
7101921,4
7101922,15
7101923,19
7101924,14
7101925,14
7101926,14
7101927,14
7101928,4
7101929,15
7101930,2
7101931,4
7101932,14
7101933,167
7101934,14
7101935,14
7101936,14
7101937,14
7101938,4
7101939,4
7101940,179
7101941,179
7101942,14
7101943,14
7101944,2
7101945,14
7101946,14
7101947,15
7101948,15
7101949,14
7101950,14
7101952,2
7101953,15
7101954,14
7101955,2
7101956,14
7101957,4
7101958,15
7101959,14
7101960,2
7101961,60
7101962,14
7101963,14
7101964,4
7101965,14
7101966,4
7101967,14
7101968,2
7101969,4
7101970,14
7101971,4
7101972,2
7101973,33
7101974,2
7101975,61
7101976,2
7101977,205
7101978,2
7101979,14
7101980,2
7101981,2
7101982,2
7101983,2
7101984,14
7101985,15
7101986,15
7101987,15
7101989,19
7101990,165
7101991,165
7101992,2
7101993,29
7101994,41
7101995,14
7101996,60
7101997,29
7101998,33
7101999,2
7102000,29
7102001,2
7102002,2
7102003,2
7102004,2
7102005,14
7102007,14
7102008,56
7102009,148
7102010,2
7102011,60
7102012,15
7102013,14
7102014,2
7102015,2
7102016,2
7102017,2
7102018,2
7102019,2
7102020,2
7102021,2
7102022,2
7102023,2
7102024,2
7102025,2
7102026,2
7102027,14
7102028,19
7102029,227
7102030,15
7102031,61
7102032,2
7102033,152
7102034,2
7102035,14
7102036,14
7102037,2
7102038,14
7102039,14
7102040,2
7102041,2
7102042,70
7102043,14
7102044,4
7102045,19
7102046,2
7102047,13
7102048,2
7102051,2
7102052,18
7102053,18
7102054,18
7102055,14
7102056,14
7102057,1
7102059,4
7102060,4
7102061,140
7102062,79
7102063,2
7102064,62
7102065,14
7102066,19
7102067,19
7102068,70
7102069,15
7102070,14
7102071,14
7102072,15
7102073,143
7102074,2
7102075,4
7102076,2
7102077,13
7102078,2
7102079,15
7102080,62
7102082,14
7102083,61
7102084,14
7102085,14
7102086,2
7102088,2
7102089,2
7102090,222
7102091,85
7102092,14
7102093,14
7102094,54
7102095,147
7102096,14
7102097,2
7102098,58
7102099,2
7102100,14
7102101,2
7102102,14
7102103,19
7102104,19
7102105,14
7102106,14
7102107,2
7102108,14
7102109,2
7102110,7
7102111,62
7102112,2
7102113,14
7102114,9
7102115,14
7102116,19
7102117,4
7102119,15
7102120,2
7102121,14
7102122,198
7102123,14
7102124,2
7102125,36
7102126,148
7102127,148
7102130,19
7102131,2
7102132,14
7102133,14
7102134,14
7102135,14
7102136,2
7102137,82
7102138,2
7102139,15
7102140,15
7102141,70
7102142,2
7102143,14
7102144,2
7102145,15
7102146,14
7102147,2
7102148,2
7102149,11
7102150,2
7102151,4
7102152,4
7102153,14
7102154,2
7102155,2
7102156,13
7102157,15
7102158,7
7102159,4
7102160,2
7102161,14
7102162,14
7102163,14
7102164,14
7102165,14
7102166,4
7102167,14
7102168,2
7102169,2
7102170,2
7102171,2
7102172,4
7102173,12
7102174,14
7102175,11
7102176,2
7102177,14
7102178,29
7102179,2
7102180,148
7102181,2
7102182,2
7102184,82
7102186,14
7102187,14
7102188,2
7102189,2
7102190,15
7102191,15
7102192,15
7102193,72
7102194,154
7102195,2
7102196,14
7102197,14
7102198,33
7102199,19
7102200,2
7102201,43
7102202,14
7102205,14
7102206,14
7102207,2
7102208,4
7102209,19
7102211,2
7102212,2
7102213,2
7102214,15
7102215,2
7102216,2
7102217,2
7102218,14
7102219,14
7102220,29
7102221,14
7102222,148
7102223,14
7102224,9
7102225,2
7102226,182
7102227,182
7102228,118
7102229,2
7102231,15
7102232,2
7102234,2
7102235,19
7102236,2
7102237,2
7102238,15
7102239,14
7102240,15
7102241,14
7102242,61
7102243,43
7102245,148
7102246,14
7102247,14
7102248,60
7102249,14
7102250,13
7102251,19
7102252,4
7102253,14
7102254,2
7102255,5
7102256,5
7102257,15
7102258,2
7102259,14
7102260,166
7102261,2
7102262,2
7102263,2
7102264,4
7102265,14
7102266,19
7102267,14
7102268,2
7102269,2
7102270,2
7102271,2
7102272,2
7102273,14
7102274,2
7102275,14
7102276,2
7102277,14
7102278,178
7102279,43
7102280,14
7102281,1
7102282,61
7102283,14
7102284,14
7102285,2
7102286,61
7102287,152
7102288,122
7102289,14
7102290,14
7102291,148
7102292,14
7102293,61
7102294,14
7102295,14
7102296,14
7102297,2
7102298,2
7102299,14
7102300,2
7102301,2
7102302,14
7102303,14
7102304,2
7102305,2
7102306,14
7102307,62
7102308,14
7102309,2
7102310,173
7102311,173
7102312,14
7102313,14
7102314,2
7102315,61
7102316,14
7102317,2
7102318,144
7102319,14
7102320,2
7102322,14
7102323,14
7102324,2
7102325,14
7102326,2
7102327,2
7102328,104
7102329,19
7102330,14
7102331,19
7102332,14
7102333,19
7102334,2
7102335,2
7102336,14
7102337,2
7102338,14
7102339,12
7102340,161
7102341,137
7102342,2
7102343,146
7102344,61
7102345,88
7102346,9
7102347,14
7102348,2
7102349,2
7102350,4
7102351,81
7102352,14
7102353,14
7102354,2
7102355,14
7102356,33
7102357,14
7102361,61
7102362,14
7102363,61
7102364,14
7102365,159
7102366,2
7102367,14
7102368,2
7102369,2
7102370,72
7102371,14
7102372,4
7102373,4
7102374,2
7102375,2
7102376,14
7102377,45
7102378,85
7102380,14
7102381,1
7102382,14
7102383,19
7102384,15
7102385,41
7102386,14
7102387,14
7102388,2
7102389,2
7102390,2
7102391,61
7102392,2
7102393,15
7102394,61
7102395,18
7102396,14
7102397,2
7102398,14
7102399,14
7102400,2
7102401,4
7102403,2
7102404,2
7102405,2
7102406,198
7102407,14
7102408,14
7102409,14
7102410,61
7102411,4
7102412,2
7102413,2
7102414,4
7102415,56
7102416,15
7102417,2
7102418,14
7102419,52
7102420,56
7102421,61
7102422,61
7102423,61
7102424,2
7102425,147
7102428,147
7102429,14
7102431,4
7102432,14
7102433,2
7102434,33
7102435,14
7102436,14
7102437,14
7102438,43
7102439,43
7102440,19
7102441,19
7102442,2
7102443,2
7102444,19
7102445,2
7102446,148
7102447,15
7102448,15
7102449,14
7102450,2
7102451,2
7102452,2
7102453,177
7102454,14
7102455,2
7102456,14
7102457,61
7102458,2
7102459,2
7102460,15
7102461,15
7102462,15
7102463,15
7102464,14
7102465,14
7102466,4
7102467,4
7102468,19
7102469,19
7102470,2
7102471,2
7102472,2
7102473,2
7102474,14
7102475,14
7102476,14
7102477,14
7102478,14
7102479,14
7102480,14
7102481,14
7102482,15
7102483,57
7102484,2
7102485,2
7102486,15
7102487,14
7102488,148
7102490,14
7102491,2
7102492,2
7102493,63
7102494,2
7102495,217
7102496,15
7102498,19
7102499,15
7102500,170
7102501,169
7102502,19
7102503,14
7102504,14
7102505,19
7102506,14
7102507,4
7102508,19
7102509,2
7102510,2
7102511,114
7102512,186
7102513,14
7102514,14
7102515,15
7102518,2
7102519,14
7102520,14
7102521,85
7102522,141
7102523,141
7102524,141
7102525,141
7102526,141
7102527,141
7102528,15
7102529,61
7102531,14
7102532,43
7102533,2
7102534,14
7102535,2
7102536,14
7102537,14
7102538,61
7102539,33
7102540,14
7102541,33
7102542,15
7102543,15
7102544,15
7102545,2
7102546,14
7102547,61
7102548,14
7102549,2
7102550,14
7102551,2
7102552,2
7102553,61
7102554,96
7102555,92
7102556,14
7102557,14
7102558,61
7102559,14
7102560,2
7102561,2
7102562,62
7102563,14
7102564,176
7102565,176
7102566,176
7102567,14
7102568,14
7102569,19
7102570,19
7102571,19
7102572,61
7102573,2
7102574,14
7102575,15
7102576,2
7102577,7
7102578,188
7102579,19
7102580,19
7102581,19
7102582,139
7102583,15
7102584,56
7102585,2
7102586,2
7102587,19
7102588,19
7102589,2
7102590,12
7102591,53
7102592,2
7102593,14
7102594,88
7102595,2
7102596,2
7102597,2
7102598,2
7102599,14
7102600,14
7102601,2
7102602,14
7102603,15
7102604,19
7102605,18
7102606,19
7102607,19
7102608,1
7102609,2
7102610,148
7102611,15
7102612,2
7102613,2
7102614,2
7102615,2
7102616,2
7102617,19
7102618,19
7102619,14
7102620,14
7102621,4
7102622,19
7102623,4
7102624,29
7102625,14
7102626,2
7102627,2
7102628,2
7102629,14
7102630,52
7102631,14
7102632,2
7102633,14
7102634,4
7102635,4
7102636,19
7102637,19
7102638,14
7102639,14
7102640,14
7102641,9
7102642,9
7102643,4
7102644,88
7102645,45
7102646,2
7102647,160
7102649,2
7102650,15
7102651,14
7102652,14
7102653,15
7102654,14
7102655,2
7102656,2
7102657,198
7102658,2
7102659,14
7102660,14
7102661,2
7102662,2
7102663,14
7102664,14
7102665,14
7102666,2
7102667,12
7102668,2
7102669,13
7102670,13
7102671,13
7102672,85
7102673,13
7102674,164
7102675,2
7102676,4
7102677,2
7102678,15
7102679,2
7102680,114
7102681,85
7102682,85
7102683,85
7102684,85
7102685,7
7102686,14
7102687,15
7102688,15
7102689,15
7102690,15
7102691,15
7102692,15
7102693,2
7102694,2
7102695,2
7102696,14
7102697,141
7102698,62
7102699,146
7102700,14
7102701,14
7102702,14
7102703,2
7102704,2
7102705,2
